sku,title,url
1513812966,Multifuncional Laser Brother Dcp1617Nw Wi-Fi - Dcp1617Nw,https://www.extra.com.br/multifuncional-laser-brother-dcp1617nw-wi-fi-dcp1617nw/p/1513812966
1513813051,Maquina Elgin Jx-2040 Futura 10 Pontos - 41Jx20400Eu1,https://www.extra.com.br/maquina-elgin-jx-2040-futura-10-pontos-41jx20400eu1/p/1513813051
1513815566,Fogao 4B Atlas Tropical Glass C/ Acend - 300000421,https://www.extra.com.br/fogao-4b-atlas-tropical-glass-c-acend-300000421/p/1513815566
1513815994,Purificador Ibbl  Due Immaginare  - 73011001,https://www.extra.com.br/purificador-ibbl-due-immaginare-73011001/p/1513815994
1513920948,Bebedouro Purificador Pressao Ibbl Puripress - 64111001,https://www.extra.com.br/bebedouro-purificador-pressao-ibbl-puripress-64111001/p/1513920948
1514414922,"Smart TV Britânia 42"" BTV42G70N5CF Full HD LED - Netflix Bivolt",https://www.extra.com.br/smart-tv-britania-42-quot-btv42g70n5cf-full-hd-led-netflix-bivolt/p/1514414922
1514603301,"Samsung Smart TV Crystal UHD 4K 75"", Tela sem Limites, Visual Livre de Cabos, Alexa e Wi-Fi - UN75AU8000GXZD",https://www.extra.com.br/samsung-smart-tv-crystal-uhd-4k-75-quot-tela-sem-limites-visual-livre-de-cabos-alexa-e-wi-fi-un75au8000gxzd/p/1514603301
1515928995,Smart TV LED 39 Britânia BTV39G60N5CH Wifi Integrado Processador Quad Core 2 HDMI 1 USB,https://www.extra.com.br/smart-tv-led-39-britania-btv39g60n5ch-wifi-integrado-processador-quad-core-2-hdmi-1-usb/p/1515928995
1516284304,"Smart TV 4K Samsung Neo QLED 55"", FreeSync Premium Pro, Som em Movimento, Alexa Built in e Wi-Fi - QN55QN85AAGXZD",https://www.extra.com.br/smart-tv-4k-samsung-neo-qled-55-quot-freesync-premium-pro-som-em-movimento-alexa-built-in-e-wi-fi-qn55qn85aagxzd/p/1516284304
1516278554,"Samsung Smart TV Crystal UHD 4K 60"", Slim, Tela sem Limites, Visual Livre de Cabos, Alexa e Wi-Fi - UN60AU8000GXZD",https://www.extra.com.br/samsung-smart-tv-crystal-uhd-4k-60-quot-slim-tela-sem-limites-visual-livre-de-cabos-alexa-e-wi-fi-un60au8000gxzd/p/1516278554
1516344188,"Smart TV Samsung QLED 4K 65"" com Modo Game, Tela sem limites, Alexa built in e Wi-fi QN65Q60AAGXZD",https://www.extra.com.br/smart-tv-samsung-qled-4k-65-quot-com-modo-game-tela-sem-limites-alexa-built-in-e-wi-fi-qn65q60aagxzd/p/1516344188
1516545418,Mini System Philco1900W Usb Mp3 Bluetooth - 56603758,https://www.extra.com.br/mini-system-philco1900w-usb-mp3-bluetooth-56603758/p/1516545418
1516731935,Smart Tv 32S5195 Roku Aoc 32``,https://www.extra.com.br/smart-tv-32s5195-roku-aoc-32/p/1516731935
1517000193,"Smart TV PHILIPS 43"" LED FHD 43PFG5813/78, Wi-Fi Integrado, USB, HDMI",https://www.extra.com.br/smart-tv-philips-43-quot-led-fhd-43pfg5813-78-wi-fi-integrado-usb-hdmi/p/1517000193
1517089243,Smart Tv 55´´ Samsung Crystal Uhd 55tu8000 4k Wi-fi Usb,https://www.extra.com.br/smart-tv-55-samsung-crystal-uhd-55tu8000-4k-wi-fi-usb/p/1517089243
1515807419,"Smart TV Neo QLED 65"" 4K Samsung 65QN85A, Mini Led, Painel 120hz, Processador IA, Som em Movimento, Tela sem limites, Design slim, Alexa built in",https://www.extra.com.br/smart-tv-neo-qled-65-quot-4k-samsung-65qn85a-mini-led-painel-120hz-processador-ia-som-em-movimento-tela-sem-limites-design-slim-alexa-built-in/p/1515807419
1515688174,Monitor LED ACER 21.5 FHD VGA  HDMI DVI  Preto K222HQL,https://www.extra.com.br/monitor-led-acer-215-fhd-vga-hdmi-dvi-preto-k222hql/p/1515688174
1513371537,Lav 9Kg Consul  - Cwb09Abana,https://www.extra.com.br/lav-9kg-consul-cwb09abana/p/1513371537
1513371550,Fogao 4B Esmaltec Jade Glass Mesa Vidro - 0104002068,https://www.extra.com.br/fogao-4b-esmaltec-jade-glass-mesa-vidro-0104002068/p/1513371550
1513371590,Fogao 5B Consul Mesa Vidro - Cfs5Varuna,https://www.extra.com.br/fogao-5b-consul-mesa-vidro-cfs5varuna/p/1513371590
1513371600,Forno 44L Fischer Eletrico Embutir Fit Line Frontal Inox  - 26817-58800,https://www.extra.com.br/forno-44l-fischer-eletrico-embutir-fit-line-frontal-inox-26817-58800/p/1513371600
1513371641,Lav 15 Kg Electrolux Essencial Care - Les15,https://www.extra.com.br/lav-15-kg-electrolux-essencial-care-les15/p/1513371641
1513371659,Roupeiro Henn Cover 6 Pts 3 Gvs - De211-129 -  / 4,https://www.extra.com.br/roupeiro-henn-cover-6-pts-3-gvs-de211-129-4/p/1513371659
1513371673,Roupeiro Henn Cover 6 Pts 3 Gvs - De211-130 -  / 4,https://www.extra.com.br/roupeiro-henn-cover-6-pts-3-gvs-de211-130-4/p/1513371673
1513371918,Tv 39P Philco Led Smart Hd Wifi Hdmi - Ptv39G60S,https://www.extra.com.br/tv-39p-philco-led-smart-hd-wifi-hdmi-ptv39g60s/p/1513371918
1513371995,Tv 43P Philco Led Smart Wifi Hd Usb Hdmi - Ptv43E10N5Sf,https://www.extra.com.br/tv-43p-philco-led-smart-wifi-hd-usb-hdmi-ptv43e10n5sf/p/1513371995
1513371996,Tv 40P Philco Led Smart Wifi Hd Usb Hdmi - Ptv40G60Snbl,https://www.extra.com.br/tv-40p-philco-led-smart-wifi-hd-usb-hdmi-ptv40g60snbl/p/1513371996
1513372032,Tv 42P Philco Led Smart Wifi Hd Usb Hdmi - Ptv42G70N5Cf,https://www.extra.com.br/tv-42p-philco-led-smart-wifi-hd-usb-hdmi-ptv42g70n5cf/p/1513372032
1513372105,Toner Laserjet Mono Suprimento Cf281X Hp 81X Preto M604 M605 M606 M630F M630Z M630H,https://www.extra.com.br/toner-laserjet-mono-suprimento-cf281x-hp-81x-preto-m604-m605-m606-m630f-m630z-m630h/p/1513372105
1513372184,Toner Laserjet Mono Suprimento Q2612Ae Hp 12A Preto Dual Pack ( 2 X Q2612Ab ),https://www.extra.com.br/toner-laserjet-mono-suprimento-q2612ae-hp-12a-preto-dual-pack-2-x-q2612ab/p/1513372184
1513372232,Cabeça De Impressão Hp 731 Pluk - P2V27A,https://www.extra.com.br/cabeca-de-impressao-hp-731-pluk-p2v27a/p/1513372232
1513372193,Toner Laserjet Mono Suprimento Cf287Ab Hp 87A Preto M501 M506 M527,https://www.extra.com.br/toner-laserjet-mono-suprimento-cf287ab-hp-87a-preto-m501-m506-m527/p/1513372193
1513372273,Multifuncional Hp Inktank 416 Wi-Fi - Z4B55A Ak4,https://www.extra.com.br/multifuncional-hp-inktank-416-wi-fi-z4b55a-ak4/p/1513372273
1513372332,"Monitor Gamer Acer Fhd Ips 240Hz 1Ms 24,5 Xb253Q - Xb253Q",https://www.extra.com.br/monitor-gamer-acer-fhd-ips-240hz-1ms-245-xb253q-xb253q/p/1513372332
1513372354,Monitor Gamer Acer 27P Full Hd Kg271P 165Hz - Kg271 P,https://www.extra.com.br/monitor-gamer-acer-27p-full-hd-kg271p-165hz-kg271-p/p/1513372354
1513372520,"Monitor Gamer Aoc Agon 24,5P 240Hz Amd Freesync - Ag251Fz2",https://www.extra.com.br/monitor-gamer-aoc-agon-245p-240hz-amd-freesync-ag251fz2/p/1513372520
1513074016,Gabinete Masterbox Mb511 Mid Tower Com 3 Fans De Led Argb Preto - Mcb-B511D-Kgnn-Rga,https://www.extra.com.br/gabinete-masterbox-mb511-mid-tower-com-3-fans-de-led-argb-preto-mcb-b511d-kgnn-rga/p/1513074016
1513073987,Fonte Mwe 650W  V2 Full Modular - 80 Plus Gold - Mpe-6501-Afaag-Wo,https://www.extra.com.br/fonte-mwe-650w-v2-full-modular-80-plus-gold-mpe-6501-afaag-wo/p/1513073987
1513073948,Fonte Atx V650 V2 - 80 Plus Gold - Full Modular - (White) - Mpy-650V-Agbag-Wo,https://www.extra.com.br/fonte-atx-v650-v2-80-plus-gold-full-modular-white-mpy-650v-agbag-wo/p/1513073948
1513066561,Servidor De Dados Nas Amd Quad-Core 2.1Ghz - 4Gb - 4 Baias Sem Disco - Tvs-473E-4G-Us,https://www.extra.com.br/servidor-de-dados-nas-amd-quad-core-21ghz-4gb-4-baias-sem-disco-tvs-473e-4g-us/p/1513066561
1513066040,Servidor De Dados Nas Intel Quad-Core 2.0Ghz - 2Gb - 2 Baias Sem Disco - Ts-251+-2G,https://www.extra.com.br/servidor-de-dados-nas-intel-quad-core-20ghz-2gb-2-baias-sem-disco-ts-251-2g/p/1513066040
1513063951,Servidor De Dados Nas Amd Quad-Core 2.1Ghz - 4Gb - 4 Baias Sem Disco - Ts-473-4G-Us,https://www.extra.com.br/servidor-de-dados-nas-amd-quad-core-21ghz-4gb-4-baias-sem-disco-ts-473-4g-us/p/1513063951
1513063797,Servidor De Dados Nas Intel Quad Core 2.0Ghz - 4Gb - 6 Baias Sem Disco - Ts-653D-4G-Us,https://www.extra.com.br/servidor-de-dados-nas-intel-quad-core-20ghz-4gb-6-baias-sem-disco-ts-653d-4g-us/p/1513063797
1516395248,Smart TV LED 60`` 4K UHD LG 60UP7750 2021 WiFi Bluetooth HDR Inteligência Artificial ThinQ Smart Magic Google Alexa,https://www.extra.com.br/smart-tv-led-60-4k-uhd-lg-60up7750-2021-wifi-bluetooth-hdr-inteligencia-artificial-thinq-smart-magic-google-alexa/p/1516395248
1515466405,"Smart TV 50"" JVC LED 4K UHD Wi-Fi - Bivolt - LT-50MB708",https://www.extra.com.br/smart-tv-50-quot-jvc-led-4k-uhd-wi-fi-bivolt-lt-50mb708/p/1515466405
1517193054,Smart Tv Samsung 75 Polegadas Crystal UHD 4K UN75AU7700GXZD,https://www.extra.com.br/smart-tv-samsung-75-polegadas-crystal-uhd-4k-un75au7700gxzd/p/1517193054
1515934512,Smart Tv Philco Tela De 42 Full HD  42g70n5cf,https://www.extra.com.br/smart-tv-philco-tela-de-42-full-hd-42g70n5cf/p/1515934512
1516498159,Smart Tv Samsung 75 Polegadas Crystal UHD 4K UN75AU7700GXZD,https://www.extra.com.br/smart-tv-samsung-75-polegadas-crystal-uhd-4k-un75au7700gxzd/p/1516498159
1516680275,"Smart TV LG 65"" 65NO86S 4K IPS NanoCell BT HDR InteligÃªncia Artificial ThinQAI Google Alexa Preta",https://www.extra.com.br/smart-tv-lg-65-quot-65no86s-4k-ips-nanocell-bt-hdr-inteligancia-artificial-thinqai-google-alexa-preta/p/1516680275
1516680335,"Smart TV LG 55"" 55NO86S 4K IPS NanoCell WiFi BT HDR InteligÃªncia Artificial ThinQAI Alexa Preta",https://www.extra.com.br/smart-tv-lg-55-quot-55no86s-4k-ips-nanocell-wifi-bt-hdr-inteligancia-artificial-thinqai-alexa-preta/p/1516680335
1516680292,"Smart TV LG 65"" 65NO96S 8K IPS NanoCell Bluetooth HDR InteligÃªncia Artificial ThinQAI Google Alexa I",https://www.extra.com.br/smart-tv-lg-65-quot-65no96s-8k-ips-nanocell-bluetooth-hdr-inteligancia-artificial-thinqai-google-alexa-i/p/1516680292
1516680336,"Smart TV LG 55"" 55NO86S 4K UHD Bluetooth InteligÃªncia Artificial ThinQAI Magic Google Alexa Preta",https://www.extra.com.br/smart-tv-lg-55-quot-55no86s-4k-uhd-bluetooth-inteligancia-artificial-thinqai-magic-google-alexa-preta/p/1516680336
1516680339,"Smart TV LG 65"" 65UN7310 4K UHD BT InteligÃªncia Artificial ThinQ AI Google Assistente Alexa Preta",https://www.extra.com.br/smart-tv-lg-65-quot-65un7310-4k-uhd-bt-inteligancia-artificial-thinq-ai-google-assistente-alexa-preta/p/1516680339
1516680363,"Smart TV LG 70"" 70UN7310 4K BT InteligÃªncia Artificial ThinQ AI Magic Google Assistente Alexa Preta",https://www.extra.com.br/smart-tv-lg-70-quot-70un7310-4k-bt-inteligancia-artificial-thinq-ai-magic-google-assistente-alexa-preta/p/1516680363
1517327077,"Kit Smart TV LG 65"" 4K OLED HDR + Smart TV LG 43"" 4K UHD WiFi Bluetooth HDR",https://www.extra.com.br/kit-smart-tv-lg-65-quot-4k-oled-hdr-smart-tv-lg-43-quot-4k-uhd-wifi-bluetooth-hdr/p/1517327077
1516680410,"Smart TV LG 82"" 82UN8000 4K BT InteligÃªncia Artificial ThinQ AI Magic Google Assistente Alexa Preta",https://www.extra.com.br/smart-tv-lg-82-quot-82un8000-4k-bt-inteligancia-artificial-thinq-ai-magic-google-assistente-alexa-preta/p/1516680410
1515784663,Smart TV Philips 50 Polegadas 4K LED Ultra HD 50PUG7625/78,https://www.extra.com.br/smart-tv-philips-50-polegadas-4k-led-ultra-hd-50pug7625-78/p/1515784663
1515516445,"Smart TV Samsung Preta Crystal UHD 4K 65"" UN65AU8000GXZD, Wi-fi, Bluetooth, USB, HDMI",https://www.extra.com.br/smart-tv-samsung-preta-crystal-uhd-4k-65-quot-un65au8000gxzd-wi-fi-bluetooth-usb-hdmi/p/1515516445
1514898092,Tv Smart 4k Tela De 50 P615 Uhd Android Hdr Tcl,https://www.extra.com.br/tv-smart-4k-tela-de-50-p615-uhd-android-hdr-tcl/p/1514898092
1508939231,"Smart TV LED 65"" Ultra HD 4K Panasonic TC-65GX500B 3 HDMI 1 USB Wi-Fi",https://www.extra.com.br/smart-tv-led-65-quot-ultra-hd-4k-panasonic-tc-65gx500b-3-hdmi-1-usb-wi-fi/p/1508939231
1508662302,"Smart TV LED 65"" 4K TCL 65P8M com Android TV, Controle Remoto Comando de Voz, HDR, Micro Dimming, Google Assistant, Bluetooth, HDMI e USB",https://www.extra.com.br/smart-tv-led-65-quot-4k-tcl-65p8m-com-android-tv-controle-remoto-comando-de-voz-hdr-micro-dimming-google-assistant-bluetooth-hdmi-e-usb/p/1508662302
55027807,"Smart TV 82"" LG 4K LED 82UP8050 WiFi, Bluetooth, HDR, Inteligência Artificial ThinQ, Google, Alexa e Smart Magic - 2021",https://www.extra.com.br/smart-tv-82-lg-4k-led-82up8050-wifi-bluetooth-hdr-inteligencia-artificial-thinq-google-alexa-e-smart-magic-2021/p/55027807
55027804,"Smart TV 60"" LG 4K UHD 60UP7750 WiFi, Bluetooth, HDR, Inteligência Artificial ThinQ, Google, Alexa e Smart Magic - 2021",https://www.extra.com.br/smart-tv-60-lg-4k-uhd-60up7750-wifi-bluetooth-hdr-inteligencia-artificial-thinq-google-alexa-e-smart-magic-2021/p/55027804
55027801,"Smart TV 75"" LG 4K NanoCell 75NANO75 3x HDMI 2.0, Inteligência Artificial ThinQAI, Smart Magic, Google Alexa - 2021",https://www.extra.com.br/smart-tv-75-lg-4k-nanocell-75nano75-3x-hdmi-2-0-inteligencia-artificial-thinqai-smart-magic-google-alexa-2021/p/55027801
14324087,"TV Philco Led 4K 60""",https://www.extra.com.br/tv-philco-led-4k-60-quot/p/14324087
1500101104,"Monitor TV SMART LG 24"" WI-FI/ USB/ HDMI/ Webos",https://www.extra.com.br/monitor-tv-smart-lg-24-quot-wi-fi-usb-hdmi-webos/p/1500101104
1505024111,"Smart TV LED HD 32” AOC 32S5195/78G, HDR, 3 HDMI, 1 USB, Wi-Fi Integrado",https://www.extra.com.br/smart-tv-led-hd-32-aoc-32s5195-78g-hdr-3-hdmi-1-usb-wi-fi-integrado/p/1505024111
1506614783,"Smart TV LED 32"" Semp S5300, Android TV, Bluetooth, HDR, Inteligência Artificial, 2 HDMI, 1 USB",https://www.extra.com.br/smart-tv-led-32-quot-semp-s5300-android-tv-bluetooth-hdr-inteligencia-artificial-2-hdmi-1-usb/p/1506614783
1506883494,"Smart TV 65"" UHD 8K LG 65NANO96 NanoCell, IPS, Bluetooth, HDR, Inteligência Artificial ThinQ AI, Google Assistente, Alexa IOT, Smart Magic - 2020",https://www.extra.com.br/smart-tv-65-quot-uhd-8k-lg-65nano96-nanocell-ips-bluetooth-hdr-inteligencia-artificial-thinq-ai-google-assistente-alexa-iot-smart-magic-2020/p/1506883494
1508821502,Smart TV AOC 32 Polegadas Roku TV LED 32S5195/78 com Wifi Integrado Roku Mobile Netflix Entradas HDMI e USB,https://www.extra.com.br/smart-tv-aoc-32-polegadas-roku-tv-led-32s5195-78-com-wifi-integrado-roku-mobile-netflix-entradas-hdmi-e-usb/p/1508821502
1509631480,Smart TV AOC 43 42S5195 78G Roku LED Full HD Wi-fi HDMI USB 2.0,https://www.extra.com.br/smart-tv-aoc-43-42s5195-78g-roku-led-full-hd-wi-fi-hdmi-usb-20/p/1509631480
1511309337,"Monitor 23,8P Full HD LED Acer CB242Y, VGA, HDMI, IPS, 75HZ Preto",https://www.extra.com.br/monitor-238p-full-hd-led-acer-cb242y-vga-hdmi-ips-75hz-preto/p/1511309337
1512327807,Recamier Cancun 140m Suede Azul Turquesa - Dominic Decor,https://www.extra.com.br/recamier-cancun-140m-suede-azul-turquesa-dominic-decor/p/1512327807
1512327888,Recamier Cancun 140m Suede Amarelo - Dominic Decor,https://www.extra.com.br/recamier-cancun-140m-suede-amarelo-dominic-decor/p/1512327888
1513073673,Nobreak One Up Nitro Gamer 2000Va Entrada Trivolt 115/127/220V Saída 115V 4590,https://www.extra.com.br/nobreak-one-up-nitro-gamer-2000va-entrada-trivolt-115-127-220v-saida-115v-4590/p/1513073673
1513073923,Gabinete Masterbox Nr200P - Mini-Itx - Sfx - Black - Mcb-Nr200P-Kgnn-S00,https://www.extra.com.br/gabinete-masterbox-nr200p-mini-itx-sfx-black-mcb-nr200p-kgnn-s00/p/1513073923
1513073927,Gabinete Silencio S400 -  M-Atx/Tg - Mcs-S400-Kg5N-S00,https://www.extra.com.br/gabinete-silencio-s400-m-atx-tg-mcs-s400-kg5n-s00/p/1513073927
1513073929,Gabinete Mastercase H500P Mid Tower Argb Preto -  Mcm-H500P-Mgnn-S01,https://www.extra.com.br/gabinete-mastercase-h500p-mid-tower-argb-preto-mcm-h500p-mgnn-s01/p/1513073929
1513073965,Fonte Atx V750 V2 - 80 Plus Gold - Full Modular -  Mpy-750V-Afbag-Wo,https://www.extra.com.br/fonte-atx-v750-v2-80-plus-gold-full-modular-mpy-750v-afbag-wo/p/1513073965
1513073967,Fonte Atx V750 V2 - 80 Plus Gold - Full Modular - (White) - Mpy-750V-Agbag-Wo,https://www.extra.com.br/fonte-atx-v750-v2-80-plus-gold-full-modular-white-mpy-750v-agbag-wo/p/1513073967
1513073995,Gabinete Masterbox Nr200 - Mini-Itx - Sfx - White - Mcb-Nr200-Wnnn-S00,https://www.extra.com.br/gabinete-masterbox-nr200-mini-itx-sfx-white-mcb-nr200-wnnn-s00/p/1513073995
1513075224,Inversor De Onda Modificada 1500W 12Vdc/220V Pw12-15 Hayonik,https://www.extra.com.br/inversor-de-onda-modificada-1500w-12vdc-220v-pw12-15-hayonik/p/1513075224
1513081578,Inversor De Onda Modificada 3000W 12Vdc/220V Pw12-2 Hayonik,https://www.extra.com.br/inversor-de-onda-modificada-3000w-12vdc-220v-pw12-2-hayonik/p/1513081578
1513081633,Inversor De Onda Senoidal 2000W 12Vdc/127V Pw21-2 Hayonik,https://www.extra.com.br/inversor-de-onda-senoidal-2000w-12vdc-127v-pw21-2-hayonik/p/1513081633
1513371976,Nobreak Ts Shara Ups Professional Universal 2200Va - 4200,https://www.extra.com.br/nobreak-ts-shara-ups-professional-universal-2200va-4200/p/1513371976
1513371936,Nobreak Ts Shara Ups Professional Universal 3200Va - 4300,https://www.extra.com.br/nobreak-ts-shara-ups-professional-universal-3200va-4300/p/1513371936
1513081753,Cabo Lan Gigalan U/Utp Cat.6 23Awgx4P Lszh-1 Azul (Exp) 23400084,https://www.extra.com.br/cabo-lan-gigalan-u-utp-cat6-23awgx4p-lszh-1-azul-exp-23400084/p/1513081753
1513081609,Inversor De Onda Modificada 1500W 12Vdc/127V Pw11-3 Hayonik,https://www.extra.com.br/inversor-de-onda-modificada-1500w-12vdc-127v-pw11-3-hayonik/p/1513081609
1513074091,Fonte Sfx V650 - 650W - Full Modular - 80 Plus Gold - Mpy-6501-Sfhagv-Wo,https://www.extra.com.br/fonte-sfx-v650-650w-full-modular-80-plus-gold-mpy-6501-sfhagv-wo/p/1513074091
1513074089,Gabinete Silencio S600 Atx/Tg - Mcs-S600-Kg5N-S00,https://www.extra.com.br/gabinete-silencio-s600-atx-tg-mcs-s600-kg5n-s00/p/1513074089
1513074059,Gabinete Cosmos C700P - E-Atx Full-Tower Rgb - Lateral De Vidro Temperado Duplo Curvado -  Mcc-C700P-Kg5N-S00,https://www.extra.com.br/gabinete-cosmos-c700p-e-atx-full-tower-rgb-lateral-de-vidro-temperado-duplo-curvado-mcc-c700p-kg5n-s00/p/1513074059
1513074042,Gabinete Masterbox K500 Argb - Vidro Temperado - Com Controlador - Mcb-K500D-Kgnn-S02,https://www.extra.com.br/gabinete-masterbox-k500-argb-vidro-temperado-com-controlador-mcb-k500d-kgnn-s02/p/1513074042
1513074040,Gabinete Masterbox Nr600 (Com Odd) - Mcb-Nr600-Kg5N-S00,https://www.extra.com.br/gabinete-masterbox-nr600-com-odd-mcb-nr600-kg5n-s00/p/1513074040
1513074031,Gabinete Cubo Haf Xb Evo Preto Rc-902Xb-Kkn2,https://www.extra.com.br/gabinete-cubo-haf-xb-evo-preto-rc-902xb-kkn2/p/1513074031
1513082433,Computador Business B100 - Celeron Dual Core J1800 2.41Ghz 8Gb Ddr3 Sodimm Ssd 240Gb Hdmi/Vga Fonte 200W,https://www.extra.com.br/computador-business-b100-celeron-dual-core-j1800-241ghz-8gb-ddr3-sodimm-ssd-240gb-hdmi-vga-fonte-200w/p/1513082433
1513082349,Computador Business B300 - I3 3220 3.3Ghz 8Gb Ddr3 Sem Hd Hdmi/Vga Fonte 200W,https://www.extra.com.br/computador-business-b300-i3-3220-33ghz-8gb-ddr3-sem-hd-hdmi-vga-fonte-200w/p/1513082349
1513082403,Inversor Senoidal 48Vdc - 220Ac 750Va 37.03.008,https://www.extra.com.br/inversor-senoidal-48vdc-220ac-750va-3703008/p/1513082403
1513082327,"Placa De Som - Sound Blaster X G6 - 7.1  Para Ps4, Xbox One, Nintendo Switch E Pc - 70Sb177000000",https://www.extra.com.br/placa-de-som-sound-blaster-x-g6-71-para-ps4-xbox-one-nintendo-switch-e-pc-70sb177000000/p/1513082327
1513082326,Computador Home H100 - Celeron Quad Core J4105 1.50Ghz Mem 4Gb Ddr4 Sodimm Ssd 120Gb Hdmi/Vga Fonte 200W,https://www.extra.com.br/computador-home-h100-celeron-quad-core-j4105-150ghz-mem-4gb-ddr4-sodimm-ssd-120gb-hdmi-vga-fonte-200w/p/1513082326
1513082308,Computador Business B500 - I5 4570 3.2Ghz 4Gb Ddr3 Sem Hd Hdmi/Vga Fonte 200W,https://www.extra.com.br/computador-business-b500-i5-4570-32ghz-4gb-ddr3-sem-hd-hdmi-vga-fonte-200w/p/1513082308
1513082170,Computador Business B500 - I5 4570 3.2Ghz 4Gb Ddr3 Ssd 120Gb Hdmi/Vga Fonte 200W,https://www.extra.com.br/computador-business-b500-i5-4570-32ghz-4gb-ddr3-ssd-120gb-hdmi-vga-fonte-200w/p/1513082170
