sku,title,url
1516680615,Impressora Plotter EPSON Surecolor T5170 36  - SCT5170SR,https://www.extra.com.br/impressora-plotter-epson-surecolor-t5170-36-sct5170sr/p/1516680615
1505836360,Unidade de Imagem (Cilindro) 74C0ZK0 Preta - 150.000 Pgs CS720 CS725 CX725,https://www.extra.com.br/unidade-de-imagem-cilindro-74c0zk0-preta-150000-pgs-cs720-cs725-cx725/p/1505836360
1505836361,Cartucho de Toner Lexmark 52DBH00 Preto - 25.000 PGS MS810 MS 811,https://www.extra.com.br/cartucho-de-toner-lexmark-52dbh00-preto-25000-pgs-ms810-ms-811/p/1505836361
1505898332,Cartucho de Toner Lexmark 80C8HK0 Preto - 4.000 Pgs CX410 CX510,https://www.extra.com.br/cartucho-de-toner-lexmark-80c8hk0-preto-4000-pgs-cx410-cx510/p/1505898332
1505966126,"Scanner HP Digital Sender Flow 8500 fn2 Workstation de Captura USB Ethernet 600dpi Tela Touch 8"" Bivolt L2762A",https://www.extra.com.br/scanner-hp-digital-sender-flow-8500-fn2-workstation-de-captura-usb-ethernet-600dpi-tela-touch-8-quot-bivolt-l2762a/p/1505966126
1505981885,Impressora Termica Elgin I9 Nao Fiscal Com Guilhotina,https://www.extra.com.br/impressora-termica-elgin-i9-nao-fiscal-com-guilhotina/p/1505981885
1509249001,Impressora 3D (Kit Completo Para Montagem) - Reprap - Prusa I3,https://www.extra.com.br/impressora-3d-kit-completo-para-montagem-reprap-prusa-i3/p/1509249001
1509249006,Máquina Router Laser CNC VS6040 Corte e Gravação Completa 60x40cm 60W Com Eixo Rotativo VISUTEC,https://www.extra.com.br/maquina-router-laser-cnc-vs6040-corte-e-gravacao-completa-60x40cm-60w-com-eixo-rotativo-visutec/p/1509249006
1511729709,Impressora Brother Laser Mono - HL 6402DW,https://www.extra.com.br/impressora-brother-laser-mono-hl-6402dw/p/1511729709
1511745448,Cartucho Jato de Tinta Preto Fotografico 72 130ml C9370A CX 1 UN HP,https://www.extra.com.br/cartucho-jato-de-tinta-preto-fotografico-72-130ml-c9370a-cx-1-un-hp/p/1511745448
1511745453,Cabeca de Impressao Preto Mate e Amarelo 130ml 72 C9384A CX 1 UN HP,https://www.extra.com.br/cabeca-de-impressao-preto-mate-e-amarelo-130ml-72-c9384a-cx-1-un-hp/p/1511745453
1511745985,Cartucho Jato de Tinta Cinza de 130 ml 72 C9374A CX 1 UN HP,https://www.extra.com.br/cartucho-jato-de-tinta-cinza-de-130-ml-72-c9374a-cx-1-un-hp/p/1511745985
1511746934,Cartucho Jato de Tinta Ciano 69ml 82 C4911A 1 UN HP,https://www.extra.com.br/cartucho-jato-de-tinta-ciano-69ml-82-c4911a-1-un-hp/p/1511746934
1511746965,Cartucho de Tinta Preto 69ml N82 CH565A CX 1 UN HP,https://www.extra.com.br/cartucho-de-tinta-preto-69ml-n82-ch565a-cx-1-un-hp/p/1511746965
1511751786,Toner Preto CF226AB 1 UN Menno,https://www.extra.com.br/toner-preto-cf226ab-1-un-menno/p/1511751786
1511835251,Impressora Mini Térmica Bak 58Mm / Usb / Bluetooth / Bivolt,https://www.extra.com.br/impressora-mini-termica-bak-58mm-usb-bluetooth-bivolt/p/1511835251
1511893616,Cartucho Jato de Tinta Magenta 72 130 ml C9372A CX 1 UN HP,https://www.extra.com.br/cartucho-jato-de-tinta-magenta-72-130-ml-c9372a-cx-1-un-hp/p/1511893616
1511939950,Multifuncional M6550nw Laser Monocromática Wi-fi Elgin 110v,https://www.extra.com.br/multifuncional-m6550nw-laser-monocromatica-wi-fi-elgin-110v/p/1511939950
1511990051,Impressora Termica Nao Fiscal I9 USB C/GUILHOTINA,https://www.extra.com.br/impressora-termica-nao-fiscal-i9-usb-c-guilhotina/p/1511990051
1512133052,"Impressora Laser HP Neverstop Mono 1000W, Monovolt, Tanque de Toner, Wi-Fi - 4RY22A",https://www.extra.com.br/impressora-laser-hp-neverstop-mono-1000w-monovolt-tanque-de-toner-wi-fi-4ry22a/p/1512133052
1501190826,Multifuncional Brother Laser Mono - DCP-B7535DW,https://www.extra.com.br/multifuncional-brother-laser-mono-dcp-b7535dw/p/1501190826
1501190830,Brother Impressora Laser Mono HL-1212W Preta 21PPM / CM 10.000,https://www.extra.com.br/brother-impressora-laser-mono-hl-1212w-preta-21ppm-cm-10000/p/1501190830
1501190831,Brother Impressora Laser Mono HL-L5102DW Preta 40PPM / CM 50.000,https://www.extra.com.br/brother-impressora-laser-mono-hl-l5102dw-preta-40ppm-cm-50000/p/1501190831
1501220138,Impressora HP Neverstop 1000A Laser Mono ,https://www.extra.com.br/impressora-hp-neverstop-1000a-laser-mono/p/1501220138
1502941410,Impressora Epson Ecotank Monocromatica A4 M1180,https://www.extra.com.br/impressora-epson-ecotank-monocromatica-a4-m1180/p/1502941410
1504194109,Impressora Laser Mono Pantum P2500W Com Wi-Fi,https://www.extra.com.br/impressora-laser-mono-pantum-p2500w-com-wi-fi/p/1504194109
1505543274,Cartucho de Toner Lexmark  56FB000 (56F4000) Preto - 6.000 PGS MS321 MS421 MX321 MX421,https://www.extra.com.br/cartucho-de-toner-lexmark-56fb000-56f4000-preto-6000-pgs-ms321-ms421-mx321-mx421/p/1505543274
1505548499,Cartucho de Toner Lexmark  56FBH00 Preto - 15.000 Pgs MS421 MS621 MX421 MX522 MX622,https://www.extra.com.br/cartucho-de-toner-lexmark-56fbh00-preto-15000-pgs-ms421-ms621-mx421-mx522-mx622/p/1505548499
1505548506,Cartucho de Toner Lexmark B224H00 Preto - 3.000 Pgs 2236adw,https://www.extra.com.br/cartucho-de-toner-lexmark-b224h00-preto-3000-pgs-2236adw/p/1505548506
1505548521,Unidade de Imagem (Cilindro) Lexmark 76C0PK0 Preta - 100.000 Pgs CS921 CS923 CX921 CX923,https://www.extra.com.br/unidade-de-imagem-cilindro-lexmark-76c0pk0-preta-100000-pgs-cs921-cs923-cx921-cx923/p/1505548521
1505559563,Unidade de Imagem (Cilindro) Lexmark 54G0P00 Preto - 125.000 Pgs MS910 MX910,https://www.extra.com.br/unidade-de-imagem-cilindro-lexmark-54g0p00-preto-125000-pgs-ms910-mx910/p/1505559563
1505560564,Cartucho de Toner Lexmark 52DBX00 Preto - 45.000 Pgs MS811 MS812 MX711,https://www.extra.com.br/cartucho-de-toner-lexmark-52dbx00-preto-45000-pgs-ms811-ms812-mx711/p/1505560564
1505586981,Cartucho de Toner Lexmark 56FBU00 Preto - 25.000 Pgs MS621 MX522 MX622,https://www.extra.com.br/cartucho-de-toner-lexmark-56fbu00-preto-25000-pgs-ms621-mx522-mx622/p/1505586981
1505836319,Unidade de imagem (Cilindro) Lexmark 70C0Z50 Preto e Colorido - 40.000 Pgs CS310 CS510 CX310 CX410 CX510,https://www.extra.com.br/unidade-de-imagem-cilindro-lexmark-70c0z50-preto-e-colorido-40000-pgs-cs310-cs510-cx310-cx410-cx510/p/1505836319
1505836321,Cartucho de Toner Lexmark 56FBX00 Preto - 20.000 Pgs MS421 MS421 MX522 MX622,https://www.extra.com.br/cartucho-de-toner-lexmark-56fbx00-preto-20000-pgs-ms421-ms421-mx522-mx622/p/1505836321
1505836335,Cartucho de Toner Lexmark 60FBH00 Preto - 10.000 Pgs MX310 MX410 MX511 MX611,https://www.extra.com.br/cartucho-de-toner-lexmark-60fbh00-preto-10000-pgs-mx310-mx410-mx511-mx611/p/1505836335
1505836336,Cartucho de Toner Lexmark 50FBU00 Preto - 20.000 Pgs MS610,https://www.extra.com.br/cartucho-de-toner-lexmark-50fbu00-preto-20000-pgs-ms610/p/1505836336
1505836338,Unidade de Imagem (Cilindro) Lexmark 56F0Z00 Preto - 60.000 Pgs MS321 MS421 MS621 MX 321 MX421 MX522 MX622,https://www.extra.com.br/unidade-de-imagem-cilindro-lexmark-56f0z00-preto-60000-pgs-ms321-ms421-ms621-mx-321-mx421-mx522-mx622/p/1505836338
1505836350,Cartucho de Toner Lexmark 70C8HC0 Ciano - 3.000 Pgs CS310 CS510,https://www.extra.com.br/cartucho-de-toner-lexmark-70c8hc0-ciano-3000-pgs-cs310-cs510/p/1505836350
9816152,Impressora Elgin I9 | Térmica | Mpn: 46I9Ugckd000,https://www.extra.com.br/impressora-elgin-i9-termica-mpn-46i9ugckd000/p/9816152
8784699,Impressora Térmica USB Smart Label Printer SLP 650 - Pimaco,https://www.extra.com.br/impressora-termica-usb-smart-label-printer-slp-650-pimaco/p/8784699
1516996769,Toner hp 42a preto q5942a - HP,https://www.extra.com.br/toner-hp-42a-preto-q5942a-hp/p/1516996769
1516996761,Toner hp 824a ciano cb381a - Hp,https://www.extra.com.br/toner-hp-824a-ciano-cb381a-hp/p/1516996761
10906052,Impressora Laser Mono Brother Hll6402Dw,https://www.extra.com.br/impressora-laser-mono-brother-hll6402dw/p/10906052
11700232,Impressora Nao Fiscal I9 Dcr2015 Usb Guilhotina - Elgin,https://www.extra.com.br/impressora-nao-fiscal-i9-dcr2015-usb-guilhotina-elgin/p/11700232
12032541,Impressora Laser Colorida Brother HL-L8360CDW,https://www.extra.com.br/impressora-laser-colorida-brother-hl-l8360cdw/p/12032541
13893321,Sat fiscal elgin e impressora Usb Nao Fiscal I9 elgin,https://www.extra.com.br/sat-fiscal-elgin-e-impressora-usb-nao-fiscal-i9-elgin/p/13893321
13893939,Impressora de código e barras zt230 serial usb paralela,https://www.extra.com.br/impressora-de-codigo-e-barras-zt230-serial-usb-paralela/p/13893939
13896114,Impressora Multifuncional Laserjet Color HP M281FDW T6B82A,https://www.extra.com.br/impressora-multifuncional-laserjet-color-hp-m281fdw-t6b82a/p/13896114
14306950,Multifuncional HP Deskjet INK Advantage 3776,https://www.extra.com.br/multifuncional-hp-deskjet-ink-advantage-3776/p/14306950
14385651,Impressora Laser Color Samsung CLP-775ND,https://www.extra.com.br/impressora-laser-color-samsung-clp-775nd/p/14385651
14417793,Bobina para P.D.V./E.C.F. 76mmx14m 3vias Silfer,https://www.extra.com.br/bobina-para-pdv-ecf-76mmx14m-3vias-silfer/p/14417793
14418487,Bobina para P.D.V./E.C.F. 76mmx22m 2vias Silfer,https://www.extra.com.br/bobina-para-pdv-ecf-76mmx22m-2vias-silfer/p/14418487
15408810,Impressora Nao Fiscal Termica Tp650,https://www.extra.com.br/impressora-nao-fiscal-termica-tp650/p/15408810
15428793,Multifuncional Laser Monocromática Wi-fi - Pantum,https://www.extra.com.br/multifuncional-laser-monocromatica-wi-fi-pantum/p/15428793
1500323749,Multifuncional Laserjet Mono Hp Pro M428Fdw W1A30A#696,https://www.extra.com.br/multifuncional-laserjet-mono-hp-pro-m428fdw-w1a30a-696/p/1500323749
1500417968,Multifuncional Brother Laser Mono - DCP-B7535DW,https://www.extra.com.br/multifuncional-brother-laser-mono-dcp-b7535dw/p/1500417968
1500596236,Prensa De Giro Compact Para Transfer Laser -110 Volts,https://www.extra.com.br/prensa-de-giro-compact-para-transfer-laser-110-volts/p/1500596236
7156418,Multifuncional Laser Mono Wireless DCP-1617NW Brother,https://www.extra.com.br/multifuncional-laser-mono-wireless-dcp-1617nw-brother/p/7156418
7791986,Impressora Brother HL-L6402DW HLL6402 | Laser Monocromática,https://www.extra.com.br/impressora-brother-hl-l6402dw-hll6402-laser-monocromatica/p/7791986
10854852,Impressora 3D GB 200 AL ,https://www.extra.com.br/impressora-3d-gb-200-al/p/10854852
5427895,Impressora Laser Mono Kyocera FS-1060DN 25ppm,https://www.extra.com.br/impressora-laser-mono-kyocera-fs-1060dn-25ppm/p/5427895
4942091,Impressora Térmica Não Fiscal Bematech MP-4200 TH (USB),https://www.extra.com.br/impressora-termica-nao-fiscal-bematech-mp-4200-th-usb/p/4942091
10053347,Plotter de Recorte Profissional GS-720 72cm com Mira Laser,https://www.extra.com.br/plotter-de-recorte-profissional-gs-720-72cm-com-mira-laser/p/10053347
4823813,Impressora Laser Mono Brother HL-1202,https://www.extra.com.br/impressora-laser-mono-brother-hl-1202/p/4823813
1501252337,Mini Impressora Bluetooth Térmica 80mm Windows Ios Android,https://www.extra.com.br/mini-impressora-bluetooth-termica-80mm-windows-ios-android/p/1501252337
13185900,Multifuncional Hp Ink Tank Wireless 416,https://www.extra.com.br/multifuncional-hp-ink-tank-wireless-416/p/13185900
12694591,Multifuncional Canon Tanque De Tinta Pixma Maxx G4100 Wi-fi,https://www.extra.com.br/multifuncional-canon-tanque-de-tinta-pixma-maxx-g4100-wi-fi/p/12694591
1506004786,Impressora Canon Pixma Ix6810 Jato De Tinta A3 Wi-Fi Ethernet Preta,https://www.extra.com.br/impressora-canon-pixma-ix6810-jato-de-tinta-a3-wi-fi-ethernet-preta/p/1506004786
15057865,Impressora Tanque de Tinta Epson EcoTank M1120 Wireless,https://www.extra.com.br/impressora-tanque-de-tinta-epson-ecotank-m1120-wireless/p/15057865
1500631516,Impressora HP Neverstop 1000W Laser Mono ,https://www.extra.com.br/impressora-hp-neverstop-1000w-laser-mono/p/1500631516
1502941413,Impressora Hp Laser Mono A4 M404dw,https://www.extra.com.br/impressora-hp-laser-mono-a4-m404dw/p/1502941413
13439014,Impressora Codigo De Barras Argox Os 214 Plus,https://www.extra.com.br/impressora-codigo-de-barras-argox-os-214-plus/p/13439014
9195161,Impressora Tanque de Tinta Epson EcoTank L1800 Colorida,https://www.extra.com.br/impressora-tanque-de-tinta-epson-ecotank-l1800-colorida/p/9195161
9195162,"Impressora Tanque de Tinta Epson L805 Wireless, 6 cores, Impressão em CD e DVD",https://www.extra.com.br/impressora-tanque-de-tinta-epson-l805-wireless-6-cores-impressao-em-cd-e-dvd/p/9195162
50000885,Impressora HP Laser 107w Wireless - Branca,https://www.extra.com.br/impressora-hp-laser-107w-wireless-branca/p/50000885
11116843,Impressora Tanque de Tinta Epson EcoTank L120 Colorida,https://www.extra.com.br/impressora-tanque-de-tinta-epson-ecotank-l120-colorida/p/11116843
1512678956,Kit 5 Toner Mlt-d105l Compat. Scx-4601sil Scx-4623f 4623f,https://www.extra.com.br/kit-5-toner-mlt-d105l-compat-scx-4601sil-scx-4623f-4623f/p/1512678956
1512678955,Kit Com 7 Toner Tn630 Tn660 Tn2340 Tn2370 L2540dw Hl-l2320,https://www.extra.com.br/kit-com-7-toner-tn630-tn660-tn2340-tn2370-l2540dw-hl-l2320/p/1512678955
1512678951,Kit Toner D111s M2020w M2070w M2070fw 1.000 Paginas 4 Peças,https://www.extra.com.br/kit-toner-d111s-m2020w-m2070w-m2070fw-1000-paginas-4-pecas/p/1512678951
1512678949,Combo Toner Cf410x Cf411x Cf412x Cf413x M452 M477 compat.,https://www.extra.com.br/combo-toner-cf410x-cf411x-cf412x-cf413x-m452-m477-compat/p/1512678949
1512678945,Kit 10 Toner compat. Mlt-d104s Ml1660 Ml1661 Ml1665 1666,https://www.extra.com.br/kit-10-toner-compat-mlt-d104s-ml1660-ml1661-ml1665-1666/p/1512678945
1512678943,Kit 10 Toner compat.  100% Ce285a 85a 285a P1102w 1132,https://www.extra.com.br/kit-10-toner-compat-100-ce285a-85a-285a-p1102w-1132/p/1512678943
1505584889,"Impressora Térmica Elgin para Etiquetas L42 PRO, USB, Bivolt",https://www.extra.com.br/impressora-termica-elgin-para-etiquetas-l42-pro-usb-bivolt/p/1505584889
1511994126,Cartucho  964Xl Hp Amarelo ,https://www.extra.com.br/cartucho-964xl-hp-amarelo/p/1511994126
1512678938,Kit Toner Cp1515 / Cp1215 100% Novo 125a,https://www.extra.com.br/kit-toner-cp1515-cp1215-100-novo-125a/p/1512678938
1512678936,Kit 8x Cartucho De Toner Para Impressora Q2612a 2612a 12,https://www.extra.com.br/kit-8x-cartucho-de-toner-para-impressora-q2612a-2612a-12/p/1512678936
1512678935,Kit De Toner Ce320 - Ce321 - Ce322 - Ce323 / 128a,https://www.extra.com.br/kit-de-toner-ce320-ce321-ce322-ce323-128a/p/1512678935
1512678933,Kit C/ 8 Toner Ce410 Ce411 Ce412 Ce413 305 Compat. 410,https://www.extra.com.br/kit-c-8-toner-ce410-ce411-ce412-ce413-305-compat-410/p/1512678933
1512678932,Kit Com 10 Toner 505a 05a Cf280 80a Compat. Novo,https://www.extra.com.br/kit-com-10-toner-505a-05a-cf280-80a-compat-novo/p/1512678932
1512678922,6 Toner Compat. Cf226a Cf226 26a | M426dw M426fdw M402n,https://www.extra.com.br/6-toner-compat-cf226a-cf226-26a-m426dw-m426fdw-m402n/p/1512678922
1512678921,Kit 8 Toner Compat. P/ Dcp8080 Tn650 Tn580 Tn620,https://www.extra.com.br/kit-8-toner-compat-p-dcp8080-tn650-tn580-tn620/p/1512678921
1512678916,Kit 10 Toner Tn580 Tn620 Tn650 8080 8085 8065dn 8060 Hl5240,https://www.extra.com.br/kit-10-toner-tn580-tn620-tn650-8080-8085-8065dn-8060-hl5240/p/1512678916
1500341235,Mini Impressora Bluetooth Termica Portatil 58mm Android,https://www.extra.com.br/mini-impressora-bluetooth-termica-portatil-58mm-android/p/1500341235
14217735,Mini Impressora Portatil Bluetooth Termica KP-1020 Knup,https://www.extra.com.br/mini-impressora-portatil-bluetooth-termica-kp-1020-knup/p/14217735
13171368,Impressora Epson Matricial Lx-350 Edg - C11Cc24021,https://www.extra.com.br/impressora-epson-matricial-lx-350-edg-c11cc24021/p/13171368
1505155469,Mini Impressora USB Bluetooth 58 Android/IOS/Win Mitsushiba,https://www.extra.com.br/mini-impressora-usb-bluetooth-58-android-ios-win-mitsushiba/p/1505155469
1511686453,Impressora EPSON Matricial FX-2190 II Paralelausb C11CF38301,https://www.extra.com.br/impressora-epson-matricial-fx-2190-ii-paralelausb-c11cf38301/p/1511686453
1511751895,Fita para Rotulador TZS-951 Brother,https://www.extra.com.br/fita-para-rotulador-tzs-951-brother/p/1511751895
1511805594,Impressora Epson Matricial Lx-350,https://www.extra.com.br/impressora-epson-matricial-lx-350/p/1511805594
1512063412,Filamento Para Impressora 3D Pla Metalico Cobre 0.5Kg,https://www.extra.com.br/filamento-para-impressora-3d-pla-metalico-cobre-05kg/p/1512063412
1511994113,Cartucho  964Xl Hp Magenta ,https://www.extra.com.br/cartucho-964xl-hp-magenta/p/1511994113
1511994101,Cartucho  964Xl Hp Ciano ,https://www.extra.com.br/cartucho-964xl-hp-ciano/p/1511994101
1509380464,Impressora Térmica Bematech Elgin I9 USB C/ Ethernet ,https://www.extra.com.br/impressora-termica-bematech-elgin-i9-usb-c-ethernet/p/1509380464
1505156805,Kit Mini Impressora USB BT 58mm Com 6 Bobinas e Carregador,https://www.extra.com.br/kit-mini-impressora-usb-bt-58mm-com-6-bobinas-e-carregador/p/1505156805
1505156743,Kit Mini Impressora USB BT 58mm Com 4 Bobinas  Mitsushiba,https://www.extra.com.br/kit-mini-impressora-usb-bt-58mm-com-4-bobinas-mitsushiba/p/1505156743
1505156767,Kit Mini Impressora USB BT  58mm Com 6 Bobinas Mitsushiba,https://www.extra.com.br/kit-mini-impressora-usb-bt-58mm-com-6-bobinas-mitsushiba/p/1505156767
